Code,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8
8482500010,98630,80,1,8482500000,49373,80,"Ball and cylindrical bearings: - with an outside diameter of 28 mm or more but not more than 140 mm, - with an operational thermal stress of more than 150°C at a working pressure of not more than 14 MPa, for the manufacture of machinery for the protection and control of nuclear reactors in nuclear power plants",2
8482500090,98631,80,1,8482500000,49373,80,Other,2
8482800000,49377,80,0,8482000000,49343,80,"Other, including combined ball/roller bearings",1
8482800010,96359,80,1,8482800000,49377,80,Connecting components for use in the production of helicopter tail rotor shafts,2
8482800090,96358,80,1,8482800000,49377,80,Other,2
8482910000,49382,10,0,8482000000,49343,80,Parts,1
8482910000,49383,80,0,8482910000,49382,10,"Balls, needles and rollers",2
8482911000,49384,80,1,8482910000,49383,80,Tapered rollers,3
8482919000,49387,80,1,8482910000,49383,80,Other,3
8482990000,49390,80,0,8482910000,49382,10,Other,2
8482990020,104246,80,1,8482990000,49390,80,"Brass cages<br />- continuously or centrifugally cast,<br />- turned,<br />- containing by weight 35 % or more, but not more than 38 % of tin,<br />- containing by weight 0,75 %, but not more than 1,25 % of lead,<br />- containing by weight 1,0 % or more, but not more than 1,4 % of aluminium, and<br />- with a tensile strength of 415 Pa or more,<br />of a kind used for the manufacture of ball bearings<br />",3
8482990090,104247,80,1,8482990000,49390,80,Other,3
8483000000,49401,80,0,8400000000,47571,80,"Transmission shafts (including cam shafts and crank shafts) and cranks; bearing housings and plain shaft bearings; gears and gearing; ball or roller screws; gear boxes and other speed changers, including torque converters; flywheels and pulleys, including pulley blocks; clutches and shaft couplings (including universal joints)",0
8483100000,49402,80,0,8483000000,49401,80,Transmission shafts (including cam shafts and crank shafts) and cranks,1
8483102100,83195,10,0,8483100000,49402,80,Cranks and crank shafts,2
8483102100,83196,80,0,8483102100,83195,10,Of cast iron or cast steel,3
8483102110,83197,80,1,8483102100,83196,80,For use in civil aircraft,4
8483102190,83198,80,1,8483102100,83196,80,Other,4
8483102500,83199,80,0,8483102100,83195,10,Of open-die forged steel,3
8483102510,83200,80,1,8483102500,83199,80,For use in civil aircraft,4
8483102590,83201,80,1,8483102500,83199,80,Other,4
8483102900,83202,80,0,8483102100,83195,10,Other,3
8483102910,83203,80,1,8483102900,83202,80,For use in civil aircraft,4
8483102990,83204,80,1,8483102900,83202,80,Other,4
8483105000,83205,80,0,8483100000,49402,80,Articulated shafts,2
8483105010,83206,80,1,8483105000,83205,80,For use in civil aircraft,3
8483105090,83207,80,1,8483105000,83205,80,Other,3
8483109500,83208,80,0,8483100000,49402,80,Other,2
8483109510,83209,80,1,8483109500,83208,80,For use in civil aircraft,3
8483109590,83211,80,1,8483109500,83208,80,Other,3
8483200000,49419,80,1,8483000000,49401,80,"Bearing housings, incorporating ball or roller bearings",1
8483300000,49422,80,0,8483000000,49401,80,"Bearing housings, not incorporating ball or roller bearings; plain shaft bearings",1
8483303200,83230,10,0,8483300000,49422,80,Bearing housings,2
8483303200,83231,80,0,8483303200,83230,10,For ball or roller bearings,3
8483303210,83232,80,1,8483303200,83231,80,For use in civil aircraft,4
8483303230,103940,80,1,8483303200,83231,80,"Bearing housing of a kind used in turbochargers: - of precision-cast grey cast iron complying with standard DIN EN 1561 or precision-cast ductile cast iron complying with DIN EN 1560, - with oil chambers, - without bearings, - with a diameter of 50 mm or more, but not more than 250 mm, - with a height of 40 mm or more, but not more than 150 mm, - whether or not with water chambers and connectors ",4
8483303290,83235,80,1,8483303200,83231,80,Other,4
8483303800,83234,80,0,8483303200,83230,10,Other,3
8483303810,83236,80,1,8483303800,83234,80,For use in civil aircraft,4
8483303860,104108,10,0,8483303800,83234,80,Other,4
8483303860,103938,80,1,8483303860,104108,10,"Bearing housing of a kind used in turbochargers: - of precision-cast grey cast iron complying with standard DIN EN 1561 or precision-cast ductile cast iron complying with DIN EN 1560, - with oil chambers, - without bearings, - with a diameter of 50 mm or more, but not more than 250 mm, - with a height of 40 mm or more, but not more than 150 mm, - whether or not with water chambers and connectors ",5
8483303899,96931,80,1,8483303860,104108,10,Other,5
8483308000,83238,80,0,8483300000,49422,80,Plain shaft bearings,2
8483308010,83239,80,1,8483308000,83238,80,For use in civil aircraft,3
8483308020,99799,80,1,8483308000,83238,80,"Wave slide bearing for axial applications, of FeP01 steel (according to EN 10130-1991) with a sliding layer of porous sinter bronze and poly(tetrafluoroethylene), suitable for installation into motor bike suspension units",3
8483308090,83240,80,1,8483308000,83238,80,Other,3
8483400000,49432,80,0,8483000000,49401,80,"Gears and gearing, other than toothed wheels, chain sprockets and other transmission elements presented separately; ball or roller screws; gear boxes and other speed changers, including torque converters",1
8483402100,83270,10,0,8483400000,49432,80,Gears and gearing (other than friction gears),2
8483402100,83271,80,0,8483402100,83270,10,Spur and helical,3
8483402110,83272,80,1,8483402100,83271,80,For use in civil aircraft,4
8483402190,83314,80,1,8483402100,83271,80,Other,4
8483402300,83322,80,0,8483402100,83270,10,Bevel and bevel/spur,3
8483402310,83273,80,1,8483402300,83322,80,For use in civil aircraft,4
8483402390,83315,80,1,8483402300,83322,80,Other,4
8483402500,83323,80,0,8483402100,83270,10,Worm gear,3
8483402510,83274,80,1,8483402500,83323,80,For use in civil aircraft,4
8483402590,83316,80,1,8483402500,83323,80,Other,4
8483402900,83324,80,0,8483402100,83270,10,Other,3
8483402910,83275,80,1,8483402900,83324,80,For use in civil aircraft,4
8483402950,93870,10,0,8483402900,83324,80,Other,4
8483402950,93872,80,1,8483402950,93870,10,"Gear set of cycloid gear type with: - a rated torque of 50 Nm or more but not more than 9 000 Nm, - standard ratios of 1:50 or more but not more than 1:475, - lost motion of not more than one arc minute, - an efficiency of more than 80 % of a kind used in robot arms ",5
8483402960,97900,80,1,8483402950,93870,10,"Epicyclic gearing, of a kind used in driving hand-held power tools with: - a rated torque of 25 Nm or more, but not more than 70 Nm, - standard gear ratios of 1:12.7 or more, but not more than 1:64.3",5
8483402989,93871,80,1,8483402950,93870,10,Other,5
8483403000,83325,80,0,8483400000,49432,80,Ball or roller screws,2
8483403010,83276,80,1,8483403000,83325,80,For use in civil aircraft,3
8483403090,83318,80,1,8483403000,83325,80,Other,3
8483405100,83367,10,0,8483400000,49432,80,Gear boxes and other speed changers,2
8483405100,83368,80,0,8483405100,83367,10,Gear boxes,3
8483405110,83369,80,1,8483405100,83368,80,For use in civil aircraft,4
8483405120,83372,80,1,8483405100,83368,80,"Gear box, having a differential with wheel axle, for use in the manufacture of self-propelled lawnmowers with a seat of subheading 8433 11 51",4
8483405190,83373,80,1,8483405100,83368,80,Other,4
8483405900,83328,80,0,8483405100,83367,10,Other,3
8483405910,83278,80,1,8483405900,83328,80,For use in civil aircraft,4
8483405920,83329,80,1,8483405900,83328,80,"Hydrostatic speed changer, having a hydro pump and a differential with wheel axle, for use in the manufacture of self-propelled lawnmowers with a seat of subheading 8433 11 51",4
8483405990,83320,80,1,8483405900,83328,80,Other,4
8483409000,83330,80,0,8483400000,49432,80,Other,2
8483409010,83279,80,1,8483409000,83330,80,For use in civil aircraft,3
8483409020,103618,10,0,8483409000,83330,80,Other,3
8483409020,103619,80,1,8483409020,103618,10,"Hydrostatic transmission with: - measurements (without shafts) of not more than 154 mm x 115 mm x 108 mm, - a weight of not more than 3,3 kg, - a maximum rotation speed of the input shaft of 2700 rpm or more, but not more than 3200 rpm, - a torque of the output shaft of not more than 10,4 Nm, - a rotation speed of  the output shaft of not more than 930 rpm at 2800 rpm input speed, and - an operating temperature range of -5°C or more, but not more than +40°C for use in the manufacture of hand-operated lawn mowers of subheading 8433 11 90",4
8483409030,103620,80,1,8483409020,103618,10,"Hydrostatic transmission with - a reduction of 20,63:1 or more, but not more than 22,68:1, - an input speed of 1800 rpm or more when loaded and of not more than 3 000 rpm when unloaded, - a continuous output torque of 142 Nm or more, but not more than 156 Nm, - an intermittent output torque of 264 Nm or more, but not more than 291 Nm, and - an axle shaft diameter of 19,02 mm or more, but not more than 19,06 mm, - whether or not equipped with a fan impeller or with a pulley with integrated fan impeller for use in the production of self-propelled lawn mowers with a seat of subheading 8433 11 51, and tractors of subheading 8701 91 90, whose main function is that of a lawn mower",4
8483409080,93604,80,1,8483409020,103618,10,"Transmission gearbox, with: - not more than 3 gears, - an automatic deceleration system and - a power reversal system, for use in the manufacture of goods of heading 8427",4
8483409099,93746,80,1,8483409020,103618,10,Other,4
8483500000,49438,80,0,8483000000,49401,80,"Flywheels and pulleys, including pulley blocks",1
8483502000,83404,80,0,8483500000,49438,80,Of cast iron or cast steel,2
8483502010,83405,80,1,8483502000,83404,80,For use in civil aircraft,3
8483502090,83412,80,1,8483502000,83404,80,Other,3
8483508000,83419,80,0,8483500000,49438,80,Other,2
8483508010,83406,80,1,8483508000,83419,80,For use in civil aircraft,3
8483508090,83413,80,1,8483508000,83419,80,Other,3
8483600000,49444,80,0,8483000000,49401,80,Clutches and shaft couplings (including universal joints),1
8483602000,83420,80,0,8483600000,49444,80,Of cast iron or cast steel,2
8483602010,83407,80,1,8483602000,83420,80,For use in civil aircraft,3
8483602090,83414,80,1,8483602000,83420,80,Other,3
8483608000,83421,80,0,8483600000,49444,80,Other,2
8483608010,83408,80,1,8483608000,83421,80,For use in civil aircraft,3
8483608090,83415,80,1,8483608000,83421,80,Other,3
8483900000,49450,80,0,8483000000,49401,80,"Toothed wheels, chain sprockets and other transmission elements presented separately; parts",1
8483902000,83422,80,0,8483900000,49450,80,Parts of bearing housings,2
8483902010,83409,80,1,8483902000,83422,80,For use in civil aircraft,3
8483902090,83416,80,1,8483902000,83422,80,Other,3
8483908100,83423,10,0,8483900000,49450,80,Other,2
8483908100,83424,80,0,8483908100,83423,10,Of cast iron or cast steel,3
8483908110,83410,80,1,8483908100,83424,80,For use in civil aircraft,4
8483908190,83417,80,1,8483908100,83424,80,Other,4
8483908900,83425,80,0,8483908100,83423,10,Other,3
8483908910,83411,80,1,8483908900,83425,80,For use in civil aircraft,4
8483908990,83418,80,1,8483908900,83425,80,Other,4
8484000000,49459,80,0,8400000000,47571,80,"Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal; sets or assortments of gaskets and similar joints, dissimilar in composition, put up in pouches, envelopes or similar packings; mechanical seals",0
8484100000,49460,80,0,8484000000,49459,80,Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal,1
8484100010,83397,80,1,8484100000,49460,80,For use in civil aircraft,2
8484100090,83400,80,1,8484100000,49460,80,Other,2
8484200000,60414,80,0,8484000000,49459,80,Mechanical seals,1
8484200010,103062,80,1,8484200000,60414,80,Mechanical shaft seal for incorporation into rotary compressors for use in the manufacture of motor vehicle air condition units,2
8484200090,103061,80,1,8484200000,60414,80,Other,2
8484900000,49463,80,0,8484000000,49459,80,Other,1
8484900010,83401,80,1,8484900000,49463,80,For use in civil aircraft,2
8484900090,83402,80,1,8484900000,49463,80,Other,2
8486000000,85494,80,0,8400000000,47571,80,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9(C) to this chapter; parts and accessories",0
8486100000,85495,80,1,8486000000,85494,80,Machines and apparatus for the manufacture of boules or wafers,1
8486200000,85496,80,1,8486000000,85494,80,Machines and apparatus for the manufacture of semiconductor devices or of electronic integrated circuits,1
8486300000,85499,80,1,8486000000,85494,80,Machines and apparatus for the manufacture of flat panel displays,1
8486400000,85504,80,1,8486000000,85494,80,Machines and apparatus specified in note 9(C) to this chapter,1
